,node,embedding
665,848,"[ 6.69683234e+00 -2.43376837e+00  3.75252881e+00 -1.08926237e+00
 -4.41534133e-01  2.12739591e+00 -8.28092045e-01  2.13662535e+00
  1.18956601e+00 -1.07539631e+00 -7.94310728e-01  1.06028584e-01
  6.00183738e-01 -1.58271142e-01  8.36657248e-02 -3.87528897e-01
  3.09916149e-01 -3.27932758e-01  2.67682449e-01 -1.16223234e+00
 -1.98961207e-02 -3.56660390e-01  6.71004913e-01  1.58436588e-01
 -4.48803832e-03 -1.86094927e-01 -2.07669003e-01  4.67756367e-01
  1.60844824e+00 -1.73571285e-01  8.12295898e-01 -5.78042660e-01]"
666,1435,"[ 2.10987456e+01  3.61813371e+00  4.47128303e+00  1.08032956e-01
  3.93496528e+00 -8.09392028e+00  2.73649270e+00  2.87802235e+00
 -2.82781098e+00  4.34881203e-01  1.35243063e+00  1.30622657e-02
 -1.02916280e+00  2.76455179e+00  3.53484856e+00 -5.33313174e+00
  8.00191937e-01 -1.99895735e+00  3.27309552e-01 -8.13442739e-01
 -1.24546542e+00 -8.93171034e-01  1.69973553e+00  6.46786082e-02
 -4.85129687e-01  8.43594227e-01  4.50724072e-01 -2.01568789e-01
  5.14762899e-01 -1.64280956e+00  5.98437378e-01 -9.90107720e-01]"
667,4986,"[10.29581818 -3.03164788 -1.47735378 -3.79254726  4.7846956   1.12277689
 -0.94016299  1.50767617 -0.22091553  0.66138035  1.06363743 -0.9477031
 -1.48788631 -0.50117033  0.31728443 -0.44607005  1.3633598  -1.08878536
  0.85185085  0.78262069 -0.17062524  1.31611356  0.57029234 -0.01222414
  0.65998798 -0.82801044  0.333991   -0.03811038  0.10475872  1.07745727
  0.18626244  0.36288312]"
668,6122,"[ 4.50884331 -2.55837908 -0.26331385 -1.33025405  2.28097995  0.71267672
  0.96872696  1.42495506  0.56992467  1.08726286  0.995445   -1.60631239
 -1.21062716 -0.95201615 -0.34729497 -0.10190596  0.39863311 -0.20470631
  0.15312292 -0.73110212 -0.33737309  0.10238795  0.1747694   0.19306638
 -0.30843435 -0.42458246  0.39095566 -0.72183739  0.40628563 -0.05404377
  0.35767757 -0.51227768]"
669,6195,"[11.59893474 -2.23982836 -0.54469467 -0.79517688  4.4458678  -0.3481587
 -0.8635584   2.88125183 -0.2848795   3.91022329  0.47389997 -2.1721549
 -3.08775576 -0.17358239  0.63936224 -0.08816229  0.02660628 -0.67488435
 -0.72523015  0.5936554   0.54091414 -0.06597307  2.1642043  -0.65346689
 -1.630626   -1.15668681  1.08861294  0.73803344 -0.94407347 -0.51818098
  0.75451828 -1.23678045]"
670,6464,"[ 7.57506633e+00 -3.09551565e+00  1.41910807e+00  1.18236545e+00
  1.01493995e+00 -3.30848621e+00  1.89368033e+00  2.14669856e-01
  5.78707471e-01 -1.97911356e-01 -3.81290625e-02  5.87469151e-01
  1.23527936e-01 -6.57878851e-01 -4.33420511e-01  1.32080789e+00
  1.26752533e+00 -8.83835391e-02 -5.59178353e-02  1.07117265e-01
  6.33954598e-02 -1.49122059e-01  6.13467310e-01  3.30027989e-01
 -1.43611358e+00  8.89353249e-01  3.74381778e-01 -2.74471662e-01
  8.43812211e-01 -5.38994780e-03  1.49651166e-01 -3.20301838e-01]"
671,4301,"[ 9.4005437  -3.19917181 -1.62537655 -0.6618447  -2.00936263 -0.31076491
 -0.11495757 -1.22848242  0.13191397  0.87549739  0.28434265 -0.49199046
 -1.60354692  1.09440933  0.86755621  0.38783749  0.36711569  0.56868169
  0.20472416  1.00434493 -0.15833494  0.52604331 -1.54291284  0.46175238
  0.48045914  0.97667713  0.28763182 -0.04307143  0.39871081 -0.03863383
  0.43571402 -0.27261933]"
672,5004,"[ 6.00749427 -3.52972263  1.03809486 -0.21621747 -0.12649695  1.08098825
  0.65402145  0.57873988  0.5587253   0.33496156 -0.62718359 -0.40678008
  1.038676   -0.5455155   0.7013548   0.0134919   0.3526342   1.01569144
  0.10877972 -0.13286877 -0.5632553  -0.09846477 -0.44549434 -0.35528647
  0.11686655  0.47932271 -0.34652918  0.12898441 -0.60252967 -0.58698383
  1.04896106 -0.08449895]"
673,1935,"[ 1.81967998e+01  5.75143422e-01  5.80025619e+00 -1.40527091e+00
  2.74146506e+00 -5.82998929e+00  1.42752301e+00 -1.48796197e+00
 -1.70701200e+00 -2.55158123e+00  9.35555482e-01 -9.02458650e-01
 -2.25906462e-01  1.79528425e+00  2.46953389e+00 -2.21481467e+00
 -6.40172813e-01  8.44783672e-03  2.90139324e-01 -9.88697462e-01
 -1.32769988e-01 -5.93364092e-01 -1.70851147e+00  5.55146450e-01
  3.49721069e-01 -9.50243410e-01  6.34535091e-01 -7.63894261e-01
 -1.30034223e-03  1.03571055e+00  9.24473359e-02  8.94124706e-02]"
674,4355,"[11.24885914 -1.74943369 -4.45718912 -1.16421157 -5.03336138 -1.24013255
 -0.23385978  0.04876548 -0.47254117  0.9217805   0.76429134  0.1543192
 -0.88398418  0.41699147 -0.10516471 -0.41189359  2.62943634  0.19613531
  1.52361365  0.60804246  0.48337627  1.29653325  0.40480059 -0.64063895
 -0.17311383 -0.85249683 -0.21619845 -0.23992291 -0.01363582  0.33287205
  0.733825   -1.16703642]"
675,5013,"[ 7.39404879 -3.56245828  1.59208521 -0.90350602  0.20714448 -0.04189957
  0.04078894 -0.19633187  1.31160383  0.74117905 -0.05684748  0.09743904
 -0.75075435 -0.74373181  0.62788759  0.08467849  0.6526116   0.73391368
  0.78320243 -0.47788665 -0.19351396 -0.59306883 -0.62427657  0.16342827
 -0.78194799  0.61316667 -0.37014612 -0.50885494 -0.26718583 -0.31003958
  0.69409524  0.62019358]"
676,1688,"[ 9.64297373e-01 -1.16144978e+00  1.47488900e-01  1.77402117e-01
 -1.27059511e-01  7.23088121e-01  9.15380120e-01 -2.47758815e-01
 -6.31038221e-02  1.45382587e-01 -1.60237834e-01  1.95361186e-01
 -1.50402090e-01  3.47639146e-01 -6.65319411e-01 -4.76167405e-01
 -1.49133167e-01  1.44890345e-01 -1.80790832e-01  4.08886511e-02
  6.20314921e-03  2.85833586e-02 -2.01115420e-01  9.73622579e-02
 -9.11859778e-03 -2.80496935e-01  8.69396862e-02  1.12903920e-03
 -6.93556362e-02  4.08928860e-02 -1.28667048e-01 -2.99270442e-01]"
677,5550,"[ 5.59893285 -2.41682508 -2.55438263 -0.96107251 -0.61452385  1.21728088
  0.51030323 -1.95937089 -0.17121452 -1.14035862  0.69937361  1.71915448
 -0.60701095  0.35833447 -0.13342671 -0.82549734 -0.75465939  0.15356061
 -1.43696613  0.56549002  0.63969556 -0.30528405  0.02587132  0.08298225
 -0.38261586  0.12005089  0.36391226  0.98447779 -0.34934903  1.00113702
 -0.28714571 -0.04910273]"
678,5797,"[ 2.47762803 -1.97116467  0.5020298   1.24171048 -0.002637    1.05522985
  0.36308429 -0.28326637 -0.58448445  0.23258663 -1.20008729 -0.08376427
  0.31189196  0.11164822  0.34641984 -0.32545911 -0.07196687 -0.32791072
 -0.14190114 -0.18039349 -0.28117535  0.0928012  -0.1389126   0.44703222
 -0.23853668  0.13180321 -0.03344665  0.00441987 -0.54698609  0.13090384
 -0.1005848   0.12988717]"
679,47,"[ 6.57316860e+00 -2.95054569e+00 -3.09103139e+00 -8.31793377e-01
 -2.75859293e+00 -3.90034470e-01  1.00663914e+00  1.05561538e+00
  1.92305730e-01 -4.26089482e-01  1.43290076e+00 -6.99509622e-01
 -6.70777305e-01  8.69069298e-01  2.59694793e-01  5.22233541e-01
 -3.57723704e-01  1.67649008e-01  6.29766187e-01  1.31668463e-01
  2.37731430e-01 -9.06323972e-02  6.74473622e-01 -5.09129294e-01
 -1.99002559e-01 -2.15045169e-03  2.39947362e-01  1.75699576e-01
 -8.17052196e-01 -2.88956370e-01  8.22813943e-02  3.49143544e-01]"
680,3472,"[ 1.83087022 -1.62257779 -0.57643019  0.19595985 -0.36703254  0.44263501
  0.85988883  0.65954989 -0.54178245  0.06812651  0.21274101 -0.74170596
  0.0753853   0.56432456 -0.13281958  0.27342728  0.72343298  0.27749552
  0.11447827 -0.74107517  0.39507781  0.16771454  0.30988097  0.29164883
 -0.20711449 -0.27963568  0.27106093 -0.68608757  0.08052994 -0.25629673
  0.05345237  0.26481273]"
681,3681,"[ 0.62366893 -0.57546043 -0.19890212 -0.07032734 -0.14018452  0.18883145
  0.51003193  0.29610937 -0.02673337 -0.16504558  0.18609581 -0.32489107
  0.06373941  0.31615577 -0.38926791 -0.01686242 -0.04345772  0.27587343
 -0.1943493  -0.44585228  0.06170533 -0.01507167  0.17602689 -0.09668596
  0.04227178 -0.45648026  0.05485532 -0.03422968 -0.2708291  -0.1752343
  0.11564301  0.06832361]"
682,5371,"[ 1.30245661e+00 -1.43568889e+00  6.85803483e-01  7.91019958e-02
 -1.13187000e-01  5.73580490e-01  7.48654408e-01  5.87555655e-04
  6.14160961e-01 -8.06776614e-02 -6.84275547e-01  1.76413783e-01
  1.74852417e-01  3.23937236e-01 -2.58757768e-01 -3.23955641e-01
 -4.30338898e-01  1.23564304e-01  2.17894103e-01  1.68290910e-01
 -1.28199347e-02  6.50855289e-02  1.37768761e-01 -3.09058912e-01
  3.04553019e-01 -1.25111282e-01 -4.00593627e-01 -1.19231144e-02
 -5.23793421e-01  2.69952690e-01  1.38733771e-01 -3.02241976e-01]"
683,5680,"[ 1.45177616e+01 -1.10402238e+00  2.34685097e+00 -2.42896166e+00
 -2.65890641e+00  1.49260494e+00 -2.25728440e+00  2.40577356e+00
 -1.50201839e-01 -1.46528668e+00  3.30975548e-01 -1.64160899e-01
  3.69608103e+00 -7.16846475e-03 -2.12364973e-01  3.55134955e-01
 -5.71112104e-01 -1.20256281e+00 -1.85339542e+00  2.22371282e-01
 -5.97591954e-01 -8.77001086e-01  7.02237358e-02 -4.17151840e-01
  2.05121129e+00 -1.00988409e+00  6.61750529e-02 -1.15622109e-01
  1.62152452e+00 -6.04327525e-01 -8.39250967e-02 -2.76303307e-01]"
684,55,"[ 6.89576246 -3.50119579 -1.02038908 -1.09573591  3.31014507  1.68173762
 -0.04803096  0.42611267 -0.14849179  0.66469973  0.66038764 -0.34703113
  0.45735591 -1.19001647  0.44341297 -0.6357763   0.1195747  -0.53767199
 -0.13469248 -0.18847198 -0.83132482  0.14224659 -0.63937757 -0.02651168
 -0.08186152  0.50211932 -0.08322059 -0.38293591  0.38060751 -0.0686081
  0.20348926 -0.21555921]"
685,4483,"[ 1.13810279e+01 -2.92204055e+00  2.19844090e+00  4.81338987e-01
 -1.15110413e+00 -1.28638079e+00  1.22281348e-01 -1.81176699e+00
  6.64699997e-01  6.61998732e-01 -7.32544055e-01 -1.65482945e+00
  7.19206755e-01  8.86570591e-03  3.76485480e-01  1.26378354e+00
  4.77054648e-01 -7.53226318e-01  4.73853051e-02  4.28701771e-01
 -9.03641437e-01  7.56473074e-01 -1.80895741e+00  7.17614160e-01
 -1.68756830e+00 -3.22850750e-01  2.76068555e-01 -1.25646948e-01
 -1.49740766e+00 -4.42741458e-01 -1.21806408e+00 -1.16312090e+00]"
686,4718,"[ 5.69927734 -2.9455932  -2.03609657  0.28579398 -0.25351864  1.20605917
  0.01859524  0.77091318  0.14817525 -0.04531784  0.82540764 -0.1279436
  2.3343649   0.40662433  0.80213712 -0.45236924 -0.6693883  -0.55146059
 -0.27280193 -0.40033677 -0.37008024 -0.22784412 -0.54184254  0.49124483
 -0.11119613 -0.25253403 -0.6407635  -0.87012333 -0.24573959 -0.07941354
 -0.61172777  0.61473163]"
687,6083,"[ 1.2596624  -1.54433099 -0.01399463  0.1600895   0.08998998  0.64866396
  1.00246329 -0.2936489  -0.12147153  0.27741425 -0.28926189  0.1924937
  0.04396521  0.24753724 -0.53962656 -0.59683738  0.04185536 -0.22604175
  0.02302458  0.27601981  0.26966828 -0.28367344  0.04035468 -0.21234344
  0.26764656  0.32880282  0.54696481 -0.0453783  -0.39395714 -0.14982799
 -0.00503096 -0.28038988]"
688,2205,"[ 5.06081153 -2.49174922 -2.91011975 -1.22040433 -0.66853825  1.4478182
  0.65407838 -1.25332979 -0.11625035 -2.18985225  1.19243882  0.08841352
 -0.85864559  0.46725362 -0.01826809 -0.7749295   0.03591773  0.69442053
 -0.57273126 -0.30508798  0.09351755 -0.04548928 -0.50569309  0.22636894
 -0.64238259  0.07189107 -0.44687358  0.95136787  0.20351541 -0.17109221
  0.28530467 -0.5645225 ]"
689,2881,"[ 5.04518814 -2.99814132 -1.85500809 -1.18626772 -0.05477546  0.96517598
  0.79299495  0.20793599 -0.04345204 -0.84133477  1.39424739 -0.29123146
  1.15782217  0.07036244 -0.0188816  -0.13022085 -0.12257194  0.2812514
 -0.7262231  -0.18679676  0.21988523  0.73591886 -0.03064536 -0.2508104
  0.0797481  -0.69399545 -0.13337338  0.39992406  0.23928153 -0.28758507
  0.11946785  0.43689697]"
690,6669,"[ 2.00491233e+01  1.58866754e+00 -3.42765617e+00 -6.92255368e-01
 -4.04556861e-01 -1.55230380e+00 -1.82309686e+00  4.75196818e-01
  8.32524420e-01  6.51453367e-01 -1.70604046e+00 -9.78316788e-02
  6.23167915e-01 -5.07338946e-01 -9.08874681e-01 -5.76386433e-01
 -1.12792809e+00 -1.65980370e+00 -1.44058754e+00 -1.16902473e+00
 -2.87498926e+00  2.89393035e-01 -1.40613349e+00 -1.35545427e-01
 -2.63907145e-01  1.80293891e+00  2.48936981e-03  7.79005436e-01
 -6.71664635e-01  9.52389124e-01  9.28515086e-01 -2.34373010e-01]"
691,988,"[ 7.04270220e+00 -3.58916135e+00 -2.24745580e+00 -1.98246089e-01
 -5.72819766e-01  7.64244388e-01  6.87227862e-01 -8.30527970e-01
 -1.17683812e+00  1.33267722e+00  7.12132831e-01 -5.54869888e-02
  5.44811192e-01  3.07440025e-01  8.80393486e-01  1.43729624e-01
  8.43907762e-01  9.96728990e-01  6.25952592e-01  8.34519645e-01
 -8.49334409e-01  4.63791886e-01 -5.77840381e-01  4.59596572e-01
  1.12363173e-01  9.62293225e-01  1.53546188e-01 -1.14203572e-01
 -3.94987936e-01 -4.11025671e-01  4.33782350e-03  4.82760865e-01]"
692,3242,"[ 9.69643011e+00 -1.95227578e+00 -1.79088977e+00  7.08321436e+00
  1.74164930e+00  7.84215164e-01 -2.22082183e+00 -5.17571730e-01
 -2.11515197e-02  1.97935365e+00  5.80750484e-01  9.52560340e-01
  1.74792035e+00  1.46549516e-01  4.54272699e-01  1.71643851e-01
 -1.77102720e+00  7.65168315e-01 -1.29539746e+00  7.64950905e-01
 -1.15389126e+00  1.43430788e+00 -7.94476392e-01 -1.07366574e+00
 -6.51730657e-01  1.06577933e-01 -5.25715825e-01 -8.82163014e-01
  4.13433776e-01 -4.28659517e-01 -9.72791199e-01  3.59893661e-03]"
693,3270,"[ 3.24236431 -2.54232312 -1.04672002  0.23191283  0.47542831  1.207594
  0.55805991 -0.41884391 -0.78867157 -0.02121152  0.18087569  0.07448071
  0.67650819 -0.56159638  0.43685905 -0.95377339  0.095598    0.08089042
  0.67577764  0.00955656 -1.17867588 -0.31434785 -0.37252754  0.51038504
  0.13515318  0.07444192 -0.59806135  0.44783601 -0.46635159 -0.04509453
  0.68745788  0.11472549]"
694,4502,"[ 1.74841734 -1.09418967 -0.45964872  0.34810659  0.67278968  0.73899639
 -0.25050047  0.12866318 -0.95394375 -0.23803404 -0.1501739  -0.55425749
  0.93978278 -0.7183086   0.28328298 -0.34008414  0.4698219  -0.08803159
  0.04013844 -0.47691293 -0.91125885 -0.15006208 -0.03021929  0.40787098
  0.56066387 -0.67101195  0.16107897  0.3202867  -0.25562616 -0.71046779
  0.59379938  0.08041785]"
695,6484,"[18.40329569  0.44947185 -2.41833431 -3.64790353 -2.31480122 -0.59894404
 -1.86747699  3.09628406  0.36893874 -2.93707971 -1.10259541 -1.38487538
  1.71146349 -1.26707718 -0.6802716  -0.67150388  0.78487401  1.11098989
  0.8504521   1.35843748 -0.94908595 -1.7982126  -0.18258175 -1.13814749
  1.48341599  1.10335904  0.95626725 -0.725777   -0.35525252 -0.29312027
 -0.1454945   0.38214446]"
696,1118,"[ 7.20434844 -2.80795007 -3.06779473 -0.71833012 -2.44637434  0.83098398
  0.5677127  -0.95499263 -0.55684534 -2.61238375  0.74614062 -1.93454798
 -0.92513161  1.23503222  0.45809561 -0.42847684  0.19158548  0.54208005
 -0.73961696  0.69860177 -0.81081743 -0.58461025  1.45500215  0.2428532
 -0.24353236  0.46732596 -0.43736522 -0.04372449  0.25233414 -0.22947479
  0.32929696  0.10486895]"
697,4270,"[ 1.57931408e+01 -8.65630158e-01 -8.56758391e-01 -1.32400890e+00
 -4.39220260e+00 -9.33623801e-01 -1.95297822e+00  1.20388483e+00
 -1.51957560e-02 -3.16524055e+00 -7.01943463e-01 -2.66660386e+00
 -2.99329416e-01 -2.46588405e-01 -4.56361467e-02 -3.78973255e-01
  2.16546638e+00  2.33826435e+00 -1.75951699e+00  1.33359294e+00
 -1.32309802e+00  2.65978743e-01  3.28419505e-01 -1.71604673e+00
  8.89030172e-01 -9.91857500e-02  3.89113189e-01 -1.41869853e+00
 -4.87071743e-01 -9.21944693e-02  4.00693992e-01 -1.26790185e-01]"
698,3562,"[ 2.01794864e+01  9.92173364e-01  3.36120829e-01 -2.70740815e+00
 -3.22295354e+00 -2.11669436e+00 -1.74062806e+00 -1.83566421e+00
  1.67745222e-01  9.52976358e-01 -3.53436538e-01 -1.27279629e+00
 -1.10796475e+00 -1.17222692e+00 -7.69909429e-01 -4.96968885e-01
  1.28563034e+00 -1.19250402e+00 -5.97394967e-01 -1.40167362e+00
 -3.18929279e-01 -1.51252009e-02 -1.58056405e-01  6.83981530e-01
  2.20455387e-01  3.22316996e-01  3.29023655e-01  2.73187806e-01
  1.94363302e-01 -1.01519845e+00 -9.46293934e-01 -2.47137367e-01]"
699,3925,"[ 6.2634849  -2.76468811 -1.61139945  0.40063005  1.03088074  0.35677452
  0.25242469 -2.38399924 -1.0318661   0.99581908  0.65881431  1.72914691
  0.50508836 -0.14607797 -0.09845848 -0.5537373  -0.51450788  0.33263815
  0.01451597  1.62805855 -0.89527964 -0.38468993  0.88322749  0.76965702
  0.0919797   0.42587077 -0.34605304 -0.11432208  0.10585042  0.34904047
  0.69919377  0.1660674 ]"
700,3385,"[12.35017316 -1.89722617 -3.93624267 -2.75795778  0.2500835  -0.43482202
 -0.28919858 -3.10385261 -0.8430657   3.77334344  0.7498904   2.38667795
  2.03548946  0.03561452  0.42901143  0.02718052  1.8930439   1.67637164
  0.71506538 -0.04915486 -0.21043712  1.21779517  1.35460666  0.28474891
 -1.33750125  0.78526918  0.34437708  0.75898277 -0.81383846 -0.47564881
 -0.40661945  0.55125287]"
701,3589,"[ 1.02487207 -1.1151133   0.19984391 -0.05022238  0.20162056 -0.16083347
  0.88021217  0.28186643  0.42448406  0.1458357   0.2033645   0.31829088
 -0.26577622 -0.18773497 -0.48158504  0.46733414 -0.14195225  0.01930819
  0.08014546  0.13828755 -0.05166257 -0.10433547  0.09567834  0.24923924
 -0.31099741  0.04037625 -0.00268027 -0.04431981 -0.04858977  0.35228735
 -0.14887439 -0.58993676]"
702,3674,"[ 2.87222679 -1.92981339 -1.28773525  0.14291291 -0.42896762  0.18156827
  1.11244162 -1.00005373 -0.78612369 -1.04034556  0.35231129 -0.53233531
 -0.70011886  0.45498322 -0.37554146 -0.14011849 -0.45132996  0.33497392
  0.01579277  0.46213561 -0.30358926 -0.62022224  0.11529707  0.06064915
  0.55187578 -0.20733314 -0.49189028  0.47893806  0.44839361  0.01996905
  0.37153655  0.22719786]"
703,5438,"[ 3.59820806 -2.59154469 -2.07881723 -0.35944805 -0.18596914  1.21456627
  1.1130985  -0.96017928 -0.77972286 -1.7428678   0.82386706  0.32618153
 -1.04464282  0.37920966 -0.24398078 -0.66887042 -0.33529677  0.42129471
 -0.84914775  0.05660145 -0.12310181 -0.93165222  0.75344203  0.41188706
 -0.31112793  0.43849642 -0.29788002  1.1427409   0.3493691  -0.0236186
 -0.74818011 -0.38123459]"
704,18,"[ 4.47987489 -2.79902979 -0.52190964 -0.03402319  1.98515721  0.68186857
  0.68678559  0.70765798  0.20148375 -1.33857089  0.35278426  0.262531
 -0.23480504 -1.11105768  0.03629809  0.48494203 -0.60382499  0.18107913
  0.6463446  -0.42933158 -0.03162923  0.54136318 -0.29452513  0.48992671
 -0.61357014 -0.06528006 -0.69585785  0.59685174 -0.12306026  0.61803152
  0.30032171  0.15559403]"
705,3398,"[ 1.30834202e+01 -2.15291495e+00  6.72043972e+00 -1.54875720e+00
 -2.67297078e+00  4.84924245e-01 -1.43308978e+00 -8.84163522e-02
 -2.42941064e-01 -1.47928489e+00  6.53897347e-01  1.80212433e-01
 -1.41768539e+00 -7.52786933e-01  3.65147401e-01  5.35455261e-01
  6.96930606e-04 -6.92184220e-02  1.14944732e+00  1.34411528e-01
 -1.03605672e+00 -2.53834983e-01  3.70793380e-01  9.25602568e-01
 -1.00964168e+00 -6.73211459e-01  4.00239825e-01  8.74490682e-02
  1.46504609e+00 -2.84100511e-01 -1.16744362e+00 -9.45100531e-01]"
706,1365,"[ 2.94601795 -1.97389143  1.47424493  0.07987388 -0.38037837  1.38704459
  0.70282595  0.20272936  0.73505967  1.16112209 -0.97527226 -0.07463261
 -0.35392933  0.85734714 -0.27707797 -0.17016894 -0.51023974 -0.56958926
  0.35305214 -0.02544435 -0.03002811 -0.12287408 -0.20993654 -0.24737493
 -0.21499221  0.48521154  0.42086561 -0.34642231 -0.04953571 -0.25656283
 -0.60253788 -0.60160163]"
707,5841,"[ 4.1954134  -2.33053989 -0.01853589  3.04827474  0.69120525  1.32232917
 -0.41869348  0.91231845 -0.63419809  0.34699463 -0.31898794  0.62901303
 -0.00580564  0.03283387  0.02262684  0.13195992 -0.71945019 -0.23358041
 -0.49656862 -1.13151974  0.07702615  0.01612416 -0.71836613  0.35209007
 -0.22283576  0.19050103  0.33054802  0.34685384  0.57284534  0.15337072
 -0.97979766 -0.43663567]"
708,5915,"[ 7.66847992 -2.95203517 -2.30276066  0.18899717  0.45328424  0.97155191
 -0.30824078 -0.52433435 -1.01020847  2.07252407  0.28576363  1.08241828
  4.05090817 -0.2732113   0.54171462 -0.35556767 -0.52457575 -0.90277179
 -0.45544862  1.17689054 -1.50611175  0.37407805 -0.15189627  0.41532527
  0.60626905  0.27829218 -0.34096585 -0.59997626  0.03917651  0.51698807
 -0.43720922 -0.31506845]"
709,1570,"[ 5.19407109 -2.39256774 -1.86493775 -1.48111442  1.68872644  1.46279699
  0.81097018 -1.84282541  0.01294221 -0.11973596  0.76104899  0.87763012
 -0.25687154 -0.26729872 -0.41344758 -1.12821677 -1.05345598  0.32820081
 -0.89954978  0.07107593  0.69283797 -0.63486066 -0.33312503  0.27553714
  0.18213358  1.1405242   0.13877446  0.98168925  0.72623314 -0.01748878
 -0.21770237  0.56231884]"
710,3194,"[ 0.95844894 -0.78873927 -0.33828504 -0.31578431  0.10720097  0.46956442
  0.441243   -0.42647951 -0.07711041  0.17162959  0.30845878  0.64590164
  0.18279385  0.12351778 -0.27345231 -0.53779837 -0.11930251  0.21697088
 -0.09824315  0.01698946  0.19360126 -0.12891888  0.13408695  0.07920013
  0.0095706   0.05943048  0.26897342  0.21336061 -0.04458713  0.08692858
 -0.22293155 -0.04320953]"
711,3243,"[ 3.66546822e+00 -2.21243720e+00 -1.08322500e+00 -6.19977979e-01
 -3.17088452e-01  6.38685566e-01  1.01545594e+00 -1.19003694e+00
  3.52620619e-02  9.34654355e-01  9.75661954e-01  1.10536425e+00
 -1.47392971e-01  5.10393915e-01 -4.89013903e-01 -5.02540100e-01
 -3.21241410e-01  4.48595222e-01 -2.49964137e-01  6.44565646e-01
  2.95126272e-01 -2.71381995e-01 -6.77068121e-01 -3.34315382e-01
  5.44954572e-01  9.65236444e-04  4.24879155e-01 -8.95526735e-02
  6.11161889e-01 -3.27424215e-01  2.06021014e-01 -2.45131251e-01]"
